dock_id,dock_name,hour,avail_bikes,avail_docks,tot_docks,avail_bikes_proportion,avail_docks_proportion
3504,E 123 St & Lexington Ave,13,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,14,23.333333333333332,4.666666666666667,28.0,0.83333333333333326,0.16666666666666666
3504,E 123 St & Lexington Ave,15,24.0,4.0,28.0,0.8571428571428571,0.14285714285714285
3504,E 123 St & Lexington Ave,16,23.0,5.0,28.0,0.8214285714285714,0.17857142857142858
3505,Lexington Ave & E 127 St,0,7.3547619047619053,25.645238095238096,33.0,0.22287157287157294,0.77712842712842656
3505,Lexington Ave & E 127 St,1,7.65961945031713,25.340380549682859,33.0,0.23210968031264,0.7678903196873601
3505,Lexington Ave & E 127 St,2,7.4537634408602162,25.546236559139796,33.0,0.22587161942000655,0.77412838057999356
3505,Lexington Ave & E 127 St,3,7.5742793791574341,25.425720620842586,33.0,0.2295236175502251,0.77047638244977557
3505,Lexington Ave & E 127 St,4,7.404395604395603,25.595604395604379,33.0,0.2243756243756245,0.77562437562437569
3505,Lexington Ave & E 127 St,5,7.5174825174825219,25.482517482517483,33.0,0.2278025005297733,0.77219749947022676
3505,Lexington Ave & E 127 St,6,7.040094339622641,25.959905660377373,33.0,0.21333619210977683,0.786663807890223
3505,Lexington Ave & E 127 St,7,7.1045130641330214,25.895486935867,33.0,0.21528827467069761,0.78471172532930267
3505,Lexington Ave & E 127 St,8,7.5036144578313273,25.496385542168682,33.0,0.22738225629791894,0.77261774370208047
3505,Lexington Ave & E 127 St,9,7.9093198992443288,25.090680100755662,33.0,0.23967636058316169,0.76032363941683889
3505,Lexington Ave & E 127 St,10,7.7322274881516595,25.267772511848335,33.0,0.23430992388338373,0.76569007611661632
3505,Lexington Ave & E 127 St,11,8.04941176470588,24.950588235294124,33.0,0.24392156862745115,0.75607843137254893
3505,Lexington Ave & E 127 St,12,7.8899521531100465,25.110047846889952,33.0,0.23908945918515298,0.76091054081484766
3505,Lexington Ave & E 127 St,13,7.7074340527577929,25.29256594724222,33.0,0.23355860765932729,0.76644139234067266
3505,Lexington Ave & E 127 St,14,7.9559902200488963,25.044009779951111,33.0,0.24109061272875443,0.75890938727124546
3505,Lexington Ave & E 127 St,15,7.7450980392156907,25.254901960784341,33.0,0.23469994058229351,0.76530005941770618
3505,Lexington Ave & E 127 St,16,7.866983372921613,25.133016627078383,33.0,0.2383934355430791,0.76160656445692121
3505,Lexington Ave & E 127 St,17,7.67874396135266,25.321256038647327,33.0,0.23268921095008069,0.76731078904991967
3505,Lexington Ave & E 127 St,18,7.697183098591549,25.302816901408455,33.0,0.23324797268459249,0.76675202731540826
3505,Lexington Ave & E 127 St,19,7.3591549295774685,25.640845070422547,33.0,0.22300469483568075,0.77699530516431892
3505,Lexington Ave & E 127 St,20,7.7079439252336446,25.29205607476635,33.0,0.23357405834041334,0.76642594165958644
3505,Lexington Ave & E 127 St,21,7.3098591549295735,25.690140845070413,33.0,0.22151088348271439,0.77848911651728525
3505,Lexington Ave & E 127 St,22,7.7882882882882889,25.211711711711704,33.0,0.23600873600873604,0.76399126399126438
3505,Lexington Ave & E 127 St,23,7.4018264840182582,25.598173515981721,33.0,0.22429777224297781,0.77570222775702147
3506,Lexington Ave & E 120 St,0,5.9429928741092626,23.057007125890738,29.0,0.20493078876238838,0.79506921123761143
3506,Lexington Ave & E 120 St,1,6.0210970464135016,22.978902953586505,29.0,0.20762403608322413,0.79237596391677512
3506,Lexington Ave & E 120 St,2,6.1263383297644527,22.873661670235553,29.0,0.21125304585394672,0.78874695414605367
3506,Lexington Ave & E 120 St,3,5.8053097345132736,23.194690265486702,29.0,0.20018309429356129,0.7998169057064386
3506,Lexington Ave & E 120 St,4,6.1995614035087749,22.800438596491233,29.0,0.21377797943133683,0.78622202056866408
3506,Lexington Ave & E 120 St,5,5.96287703016241,23.037122969837579,29.0,0.20561644931594536,0.79438355068405486
3506,Lexington Ave & E 120 St,6,5.807058823529414,23.192941176470583,29.0,0.20024340770791069,0.79975659229209
3506,Lexington Ave & E 120 St,7,6.030805687203789,22.969194312796219,29.0,0.20795881680013065,0.79204118319986883
3506,Lexington Ave & E 120 St,8,5.9495192307692344,23.050480769230774,29.0,0.20515583554376673,0.79484416445623329
3506,Lexington Ave & E 120 St,9,5.6783919597989962,23.321608040200992,29.0,0.19580661930341364,0.80419338069658663
3506,Lexington Ave & E 120 St,10,5.469339622641515,23.53066037735849,29.0,0.188597918022121,0.81140208197787911
3506,Lexington Ave & E 120 St,11,5.2206572769953024,23.779342723004703,29.0,0.1800226647239761,0.8199773352760239
3506,Lexington Ave & E 120 St,12,4.909307875894986,24.090692124105022,29.0,0.16928647847913755,0.8307135215208622
3506,Lexington Ave & E 120 St,13,4.8492822966507267,24.150717703349287,29.0,0.16721663091899031,0.83278336908101014
3506,Lexington Ave & E 120 St,14,4.6536585365853638,24.346341463414632,29.0,0.16047098402018509,0.83952901597981544
3506,Lexington Ave & E 120 St,15,4.7121951219512228,24.287804878048764,29.0,0.16248948696383514,0.83751051303616486
3506,Lexington Ave & E 120 St,16,4.6042654028436,24.395734597156405,29.0,0.15876777251184845,0.84123222748815152
3506,Lexington Ave & E 120 St,17,4.5686746987951805,24.431325301204822,29.0,0.15754050685500617,0.84245949314499335
