bike_id,Manhattan,Brooklyn,Queens
16411,6307998,1364084,64940
18571,6465272,1354812,148862
15999,5952773,2163592,47988
18589,6100612,952254,102912
17440,7008336,895440,79271
19765,4818814,620227,23144
15698,6906068,2639644,94319
17681,7059883,1309225,105165
17053,6966002,1056587,72157
15378,6825464,1653590,65513
17624,6979582,785056,84266
19534,6365073,1349481,66558
15289,8653590,1264773,121363
16177,6518366,1192459,88142
16086,7016304,959931,66863
18701,7632795,1100315,86926
18475,5694492,971479,22194
21033,4156168,457284,13671
21143,7184258,1044262,168467
20118,4951569,584741,332731
16034,6202877,958049,31598
20362,7151096,2635636,54096
20558,6089474,1031315,90974
15133,6829738,2630136,127454
18321,5851415,1096450,65011
17223,6322762,998441,78142
19704,4434674,407948,11885
20802,6733763,870750,33590
14965,5856683,907969,106059
16067,7990610,1143369,105364
19200,6528583,1069925,65328
18849,8570121,1570739,270151
20009,7526570,1064846,87198
16425,8596106,969589,106931
17643,5902788,1147888,33613
19988,6108099,835925,70230
16497,7401504,1194556,98168
19757,6879047,1075831,76038
18713,7732888,1055205,41127
19603,7113896,1255645,101560
17584,4650243,798330,25039
17530,8230082,1233195,62403
15310,7699587,1009010,61125
15866,8624193,1081018,72191
20064,5838366,1965819,109483
15481,4447310,686216,6074
15470,7803640,970629,98590
17912,6549760,1324938,90290
18283,6430286,1044082,96899
16888,6065867,1036621,69287
15254,7666441,974720,30259
16868,3606686,553186,9036
18537,6053321,1875008,54080
21648,5469991,817398,116991
15756,6024039,927617,41531
18599,7356648,1479239,106047
15938,5394422,2560584,97245
16196,4338098,547854,6261
16476,7951251,999138,83526
17049,5675256,1301938,84128
19418,15789682,1110902,479846
19248,5331252,990993,30983
20328,6358042,1120127,92648
18012,7207664,949374,152737
17775,7489969,1387164,98774
20614,6677164,810762,148331
16667,7900614,1107069,39243
16436,7920512,1112522,93070
18003,6573813,1172946,54664
16684,6681889,2787965,127484
17008,5675779,746489,159050
14739,3389839,417052,20257
19444,5955437,1323366,208475
20241,7109433,1117560,59684
15462,5751009,5087313,50645
17539,6659951,969060,62548
16441,5816018,1215961,70045
17620,6380184,1685140,48683
20237,6401736,923626,29025
18331,6531367,926002,143004
18420,5831320,1025133,42524
21265,6275578,1399872,56721
14640,6639998,1933568,83094
18894,6917164,1076123,80590
16454,7941944,1219736,99449
17955,8030614,1890183,96615
21482,5552402,1237089,164689
21390,6627996,898820,72637
16727,6428002,879940,101304
17036,5509005,714927,70564
19186,6789838,2581632,82886
15183,7317488,1272248,71211
17607,8872762,9247565,93857
21580,5623368,3059250,102745
21595,4930568,822514,68176
16310,6376694,996413,60763
16118,7804440,1070419,47811
18527,7877345,1020087,42862
16339,6970586,1264669,178800
19735,7337352,2827302,85748
18479,6938854,1573880,40443
16293,7215482,999184,89599
16386,6629638,1100143,66486
19780,5050893,731033,62023
17858,7389860,3090386,92597
18546,4928056,1037270,42494
15839,6520740,1180361,61423
16226,7839636,1153300,68449
19062,7499585,944609,103709
20310,6983319,1242308,113574
19936,4054122,471894,22743
21660,7246953,2791777,73232
17808,856510,163145,2874
17050,6502819,1593932,68975
14553,6911003,1159607,123330
20899,6951138,1817664,44052
17644,6433878,1327214,123449
17518,5446065,476198,981
17927,7917208,1550460,94325
15084,7181727,1002642,77192
20174,7462312,784450,116841
19432,6130366,3353202,90957
16761,6926142,1802111,117271
16481,6335032,1010492,113724
15119,8352200,989763,157545
16557,7106044,891153,89636
20545,7288067,2464654,95660
21445,5573687,1058769,49740
15757,6071150,862509,98586
19268,3663095,358059,3457
16390,7209561,720483,102780
15037,6924875,1371690,121128
18954,6596974,1330750,140770
20084,7187702,1093293,98711
15748,5784471,969716,79217
16423,6314894,1142231,140070
16531,7436467,2060658,56845
19969,4749255,561019,46183
18129,7432577,1154486,144233
18045,6393885,2068020,87925
16235,6205926,1135765,83055
21007,6291872,857046,106350
20761,7030823,891055,107731
15885,8107632,1596250,134747
14589,4419756,605944,28432
21404,4112972,566928,19431
19514,5334982,1274154,34285
16286,7864642,1231278,113434
18660,7557848,1315923,104769
16785,6591061,883340,148502
15027,7771892,1103392,82198
19322,7516095,2276474,92687
15960,6412657,2653978,219519
18595,5422603,743195,43107
19787,3878059,1039278,42630
17022,7147403,984078,80123
19157,7844988,1049943,109626
21137,7239169,1157297,101649
21666,5915311,798990,33503
18429,7531831,1209994,99491
15352,6664046,824662,103686
21215,6665067,1308680,109274
18087,6008153,874603,97572
18059,7164271,1533293,68164
17341,7743508,1219749,102770
14530,5861543,1276938,68420
20659,7506956,1612161,147556
17645,6246525,1054195,77297
18024,6748096,1116524,233970
17918,8417228,1698653,203000
18161,6440988,1559410,119153
19067,7663013,820561,113608
20974,6421890,1705183,59088
16715,4673104,1501628,51935
15970,8129550,1027470,154750
20715,5768651,1374249,233354
17446,3582527,687417,40631
17030,9412429,1099328,58650
17699,5211274,1558370,110996
17951,7597312,812239,49164
16420,5609202,1262684,99475
19109,6551789,1007228,41019
19755,7895744,1174555,131972
18573,9734572,2947483,81511
16564,9554821,1105103,90796
19257,7336345,1178115,386526
17825,8134911,2456083,61545
21337,7287749,1187440,38426
20967,5928230,1314281,107014
14798,7676451,1717899,141266
15367,7077955,1290906,41588
14647,6095612,1080408,36846
17144,4409796,405606,13479
19236,5139130,862718,10467
16923,7068798,1275444,87612
19791,8998599,2063470,65852
17894,7083440,1164919,136327
16229,7805149,1289513,74380
20648,7042258,1065819,119114
18339,4791269,819156,36892
18776,6516687,1069395,95794
19760,7412589,1064515,128548
17861,6932073,789684,45580
17545,6636027,934006,107231
16853,5897376,909598,52871
17878,7305385,1655790,62092
15178,7486735,1014332,65901
16509,6479193,1177316,59475
20010,6466791,1235239,42138
20355,6339975,1093933,185786
19196,6977213,1801252,59901
15961,5728373,2711197,104390
14806,6943457,861883,108155
17062,7113263,1380498,83832
17763,5482330,850707,67551
18917,8101831,1280863,75866
19065,6945463,1358359,97670
15529,5959396,1583942,82453
15727,7068130,1096160,106712
16773,4446336,3907240,110898
18534,6752340,972091,1337339
15696,6187381,875925,69683
16259,6477433,1795188,102723
19784,6450028,3380452,95948
15496,5024720,1131762,25257
17278,5710700,1174117,71865
20283,6927602,1261192,157535
18269,4803484,1024709,67690
16832,4595829,539789,14691
15130,8097517,896617,201552
19288,7423743,1410339,113793
15528,5996856,1029089,61079
21602,4300471,545917,38065
17388,6723039,1162363,89768
14780,6369164,1044064,79554
15911,7145939,1291459,89438
16596,6235749,1074529,81144
17943,7699234,1040152,50011
20854,6910460,1099664,95442
18249,7373794,1268104,103980
19683,6846663,1066452,25942
17201,7636492,2929577,87113
17439,7021444,2163137,113768
19089,6649187,908464,103437
21663,5187589,912706,31923
17902,9215728,944259,86743
14939,7786709,1140074,84315
15097,7320700,1202780,86632
16326,8043567,1004555,59964
19830,6358826,856491,76363
16796,6038652,938849,53405
18247,4463715,434550,32548
15446,6600925,1292752,101555
18558,7727925,1252023,104995
14529,7669225,1002941,81174
15607,7735783,1267740,66198
19124,5470014,835665,87043
15517,6233531,1041534,150306
20292,6405351,979565,83478
18934,8121640,1330108,121959
15322,5978980,2027812,66841
21530,5844483,1951271,85960
16544,5321367,648461,17794
21031,6326969,1705855,47645
19748,5388671,4696208,153849
16736,6950032,1876986,78531
17682,5962918,835277,27021
14657,7193173,886461,128345
16199,7277305,1205176,90579
15553,6291702,2507270,99499
20808,5946914,1116653,45587
16767,7509805,1010516,112109
16343,4728570,1271067,85419
20138,6694642,1009339,79723
17567,6592110,1713057,82668
16184,5314605,778098,55267
19530,7050385,1465770,59145
14991,7479369,1013659,67125
18851,6501059,1375525,79035
17371,7123371,1111431,120446
15792,5081114,891940,22617
20799,7697483,888606,160718
16043,7784335,1613074,43057
15319,8759906,1511325,49398
17637,7121826,1042294,50522
18714,5491081,713357,93330
16535,6851095,1023714,45907
18128,7229528,1087982,123424
19275,6077339,3059668,100247
16394,6803977,1228644,84141
15719,6041342,1487013,29081
15503,6359394,1084212,63298
18222,6386540,2925128,85293
17772,6547019,1072553,43546
15460,7423496,1490116,86161
21578,6398545,1024752,99517
19721,7061998,688573,65325
15940,6804979,1241044,76147
18981,5788396,1553825,49280
16909,6706305,1944949,90685
20543,6707140,3019255,137464
20187,6042157,1244155,37645
15341,6266349,893354,54710
15294,8135106,1648188,122288
19174,7236699,1177494,36165
19103,7193473,2001014,85918
18654,6480069,2858495,131538
15656,7042719,1226579,96109
15292,5819235,945472,29136
18483,6735566,1663400,79727
19042,5658347,1119764,299084
19284,6043773,1454647,86991
18081,6435230,845425,36640
19099,5384029,1037043,112039
15437,6492417,994363,128054
15315,6797604,1151410,60221
21672,7456382,1307859,122052
20913,6286637,2600791,47087
19269,7104518,1077112,92453
17930,6176068,1035823,51203
17250,6725217,1021237,214360
16208,5733042,918130,93929
16160,6846044,820948,94742
20074,6949901,1129515,153075
18490,6966657,2279513,223419
18013,6335094,1630929,97999
21386,5843592,2189145,67592
21517,5126842,6907482,23900
20308,6557864,1122462,80740
14892,5625645,919107,70883
17090,4846116,547583,24983
14916,7729858,3296039,80735
20253,7436939,1085572,102869
21563,6424293,838748,80369
17207,6835152,1159606,77611
15349,5671539,1201119,121622
19063,7049693,973372,78529
18683,7591569,2059055,120537
17000,7149429,1184461,142667
17658,6273969,980982,36543
17493,8040310,2115091,119174
18620,7163797,1320009,152836
14581,6300633,1154087,128594
21372,6838346,1454735,96340
17075,6461542,2166705,102591
17497,7580416,1087974,82572
18975,5313850,581270,24233
15733,6965415,752144,106903
15104,7443392,945340,166540
17550,6875079,1021353,914076
18182,8208286,4955419,73433
14682,3305818,286054,7998
21465,6280758,789819,64153
20632,7286646,1795214,127279
18839,7329112,909939,108427
16663,6243118,1545421,182034
16625,4983295,1717802,36714
19205,5529123,2291511,108427
15795,8966502,1635172,99874
17379,7421847,941105,81334
19775,8936410,1517947,116184
17323,6623323,1161437,104654
16720,6913883,810600,81138
18061,8108277,1227076,94528
17225,7131488,1395634,69126
19921,4476513,725648,14907
16577,7258089,4454465,713993
15358,8026102,941770,207497
16687,7502470,1101659,141874
14674,6429308,2597755,24992
21003,6252874,1009938,153260
16676,6964186,1934828,143422
15518,3840429,474025,22516
19773,7462716,1617908,108265
20544,4955856,1270318,23260
18864,5111434,582524,22942
18470,4497446,670660,25597
20915,5146829,860312,31135
15441,7152560,1136125,123247
17208,5956437,959432,48726
19207,6952462,1450072,170946
16863,6768307,1085556,138274
15948,8510480,1247181,88932
16907,6693163,2006542,205832
21322,8281154,806599,57747
16443,7574006,1085052,123104
17302,6548907,1131869,89775
20977,6643173,993006,81211
19573,6789479,1337579,459981
18272,6342538,2778323,157917
19396,6723990,1317269,60487
17084,3970084,1252332,27128
17868,6402163,1511635,63899
14860,7152600,1719055,113811
17373,9008690,1544041,58300
16719,5991861,1667444,669530
20650,5384240,946496,32494
17358,6507848,1112685,59220
19878,6597125,867824,75059
17579,7698974,900282,53787
17916,7125236,1005842,83403
17303,6030795,1163183,122129
18245,6860903,1594741,71682
17665,4462606,549205,20872
16511,5958910,1943014,104639
18338,6667992,1188775,55233
14907,5330867,1114696,145873
19689,7061334,1131394,83306
16529,7752692,1122534,538748
20260,7811785,1113478,109325
16792,7041306,922039,82583
19009,6476259,770661,49944
19130,7170544,1657746,90902
21190,4187418,498106,107163
20660,5470085,697959,62545
15569,6519333,785120,114338
20823,8033430,1425054,117360
20954,5796619,1079990,90743
16900,8485302,1842737,50582
19551,7160067,850201,55227
17801,5822776,835700,1397776
20934,5675261,2541865,53353
18290,6924593,1367947,86583
18007,6908575,1494730,226276
14600,4940144,458646,85208
19211,6565542,3861499,88073
16601,6850694,1286922,142263
15906,7591513,909331,80897
15771,5058462,1016990,50254
16451,6298900,1989916,116261
17200,6962093,1078883,97923
19375,6611909,2159834,915098
17005,6783437,1227644,166342
21316,5485402,1183181,88164
18665,6558246,1052569,73594
15279,6406894,1523590,103956
19571,6901620,1055442,61431
15833,5066163,697655,10062
18777,6931781,1413729,91422
18318,3259217,394336,1106
16528,6811355,2846092,56867
16206,5028235,518467,4511
21296,5504007,5138763,287637
19568,5533201,1742602,75542
20563,6972557,1135008,107139
19806,8738325,1029827,57423
21355,4720053,728297,8343
17972,7649315,1152313,82343
18515,6646519,2166776,334802
17347,6698537,1575151,72624
21448,3998050,584586,17516
21217,6628810,1887879,118334
19163,6793155,1442597,510353
18299,8697341,1673050,104324
19882,6893126,889351,90530
16530,6389295,1500893,85398
16872,7333311,1139032,132095
14577,7381444,855977,101390
17301,4855158,696714,48894
18881,6854722,829535,45993
15244,5174162,1162891,110319
15882,6250967,930115,95780
17109,7745229,1106969,68791
19699,7214520,1253365,92382
19296,6016930,1249619,218808
16783,5746424,1485144,70846
17229,7345428,1486607,67712
15212,6140253,2241480,51538
19975,6196171,3700834,82178
17198,5388724,770581,99201
18357,7406348,2869310,81558
16702,7681511,1517631,76746
21612,6585579,1430474,176031
21216,6555798,947886,79293
16616,4903422,1883832,21503
14648,5766875,1546865,105093
17136,7354516,1143347,118684
14883,6662512,2009510,65291
21394,4168867,557211,34590
20244,5762288,1081675,58205
18213,7050635,1399748,300919
21299,6455812,1476841,89774
16540,5731150,983262,86526
16742,6876335,1119902,66165
20257,6776841,4032425,94383
16089,7031749,1239694,28716
16799,4368867,1109317,71842
19179,6343909,1633762,53518
19395,6974673,1095470,70615
21043,8272493,1643962,89603
19853,6977738,2494526,136605
15044,6959807,985678,130968
15288,6632924,868060,50134
16030,7415787,1235028,86995
18277,6721821,2294223,91743
16712,4037051,510756,10297
15235,6034674,787662,42256
20848,6655699,1458331,69784
14773,10529011,1301502,139972
16801,2794270,754533,55106
17231,9086935,1122550,57437
20254,6263261,1049629,85117
17130,4957225,2100334,14822
17642,2964618,287871,1056
15161,6688050,1553491,51450
17729,7881985,2497058,99700
18288,5244717,750483,71874
17582,5884641,846069,41599
19165,7018301,999190,81976
19633,6818080,1942360,54193
21252,7184173,1091788,139308
16648,6802229,1180467,65272
18823,5575644,1920528,181366
16553,7765932,1372215,76858
18311,6071575,1188311,88557
17389,7707011,1797615,78296
19491,6396540,1069944,88912
18989,6038649,2721358,128929
20240,6755148,1358482,51594
17025,6861924,794459,111184
18565,6232570,7817489,47678
19231,7384649,1380966,78129
14533,6863474,960333,72581
18985,6257202,1325247,164169
16983,7840101,1231529,78957
14876,7148806,1198532,50615
20560,5294428,2343015,145510
17623,5599297,1193301,88106
18250,7847468,1491153,79298
17786,5485815,945428,37679
15942,6713801,1081146,354019
20602,6989878,2170828,132498
15690,6853210,1942431,84153
15512,6988841,1205386,78648
19425,5994312,812301,96457
17168,7143067,1197659,42598
19143,6758736,808547,108053
17210,6034148,767122,22574
19403,7076552,945124,92269
16820,6426703,3502502,93989
19596,8593705,1034450,45298
16277,6691496,1471298,74043
18255,4481789,571796,31635
21432,6593507,2050740,56508
17206,2427531,333194,2703
18696,7130399,1024879,72527
19991,6494386,989622,79944
16361,5741164,1096912,41034
17646,3852269,601306,7602
17215,5285045,359049,9066
18733,3307055,437979,7600
16673,5689800,895032,150127
20196,8153409,1036367,154914
16099,6630932,927600,131736
20095,7199636,1059316,112684
16551,6250155,813647,49013
20128,6173214,1322919,80135
19508,8559200,2285267,79578
18088,7623242,1343777,109443
20179,6152499,1011190,156775
19206,7177593,1634485,57239
18951,4752005,1005607,54368
19039,8548237,1215384,80937
19397,7430673,1268079,84597
19836,5693911,1011038,38999
16931,3997752,376208,11823
14619,5514700,740717,60147
15333,7937719,2838396,78799
17244,7183467,993018,107613
19091,7268180,1112027,73640
19019,7070410,947561,89763
17785,7431114,868522,47915
16127,6941710,1022726,123514
20182,7105342,916834,64218
19884,5373268,802663,10395
18431,6256944,814858,50752
16183,6761056,2276485,131456
21311,2856190,363109,19456
17558,6286824,5910438,151076
19328,5616217,1208212,167483
21596,1583784,202483,13500
16649,8821254,1044241,154424
